Shooter,Open_Mean,Open_MSE,Contested_Mean,Contested_MSE,Distribution_Diff
77725,42.790225329411214,0.0,0,0,-1,1,0
78852,44.08225147273298,34.91977834587885,0,0,-1,8,0
68012,38.24748401105414,103.6444441605562,42.93210083039195,25.97574094921458,0.03614110576505175,8,4
78846,45.77638138787002,145.07916396953144,0,0,-1,7,0
77728,45.877563603046326,29.96142346036016,0,0,-1,2,0
77727,38.55690346305834,130.5380637065767,45.15282208280741,11.680983657336446,0.04637858811465171,7,3
67906,34.71488479501348,97.02542676418453,48.74458259212304,85.97826503584719,0.07666346869351585,7,3
68001,53.794206188650364,130.6253014226508,0,0,-1,5,0
78845,43.92396894815568,55.44504635466311,55.04811306787867,0.0,0.2006336877881861,7,1
68011,50.58653711959694,56.764995966204545,55.539472579179225,0.0,0.0872533394088683,4,1
67927,42.17631984198893,73.45825455343957,61.603024620425224,29.235294555415457,0.18917161737047392,9,2
77726,29.63526035007102,0.0,0,0,-1,1,0
67883,45.18806200997417,32.48078408660583,36.84403815920736,199.32969140962183,0.035995024956939854,3,4
67884,51.55289305230501,17.808887613393562,63.119692148671014,0.0,0.6494958779832459,8,1
67921,37.48184329027724,0.4814471753136705,0,0,-1,2,0
67885,46.09182191269596,8.483917172880798,0,0,-1,3,0
78848,48.46341637124468,79.85463490814537,0,0,-1,2,0
67881,39.28624253669539,58.54092906154624,0,0,-1,4,0
67887,45.797185773386275,161.32296156139049,48.32541075124388,2.0128661694922343,0.015478692048037299,3,2
67897,69.96589494199239,0.0,0,0,-1,1,0
79832,53.29292410468939,20.85139944760859,45.57282733274066,0.0,0.3702435796382068,7,1
67346,50.958876309198885,15.909003757723708,46.554703634490615,0.0,0.2768352275088298,4,1
67339,48.09056146869053,121.2258147007404,44.783868996649176,124.08637454595679,0.013479527789448708,7,4
67361,44.796355494277186,30.742792665036223,0,0,-1,3,0
67365,45.62968255333167,14.211573696323882,0,0,-1,3,0
67344,50.95344120428017,1.182661264278529,0,0,-1,2,0
67369,51.2786818742778,21.718172331371704,40.61616164101842,0.0,0.4909492415187011,3,1
67351,43.50206995543232,0.06918925011558105,0,0,-1,2,0
67342,53.6161436796493,0.0,0,0,-1,1,0
67367,45.81095640908229,14.533513373865151,48.426321026049564,0.0,0.17995405169340187,4,1
67347,48.98191632086612,6.160844202937367,0,0,-1,5,0
67337,41.45525019996856,35.691568486926975,0,0,-1,2,0
75481,42.6971948404469,21.509394922947507,0,0,-1,2,0
68002,56.13144461247853,0.0,37.86031915391229,0.0,-1,1,1
68018,38.88036082315694,0.0,0,0,-1,1,0
67349,46.45442738566455,0.0,0,0,-1,1,0
